,Epoch,Loss,Val RMSE
0,0.0,0.0003793658106587827,0.3345395624637604
1,1.0,0.08767135441303253,0.05321379378437996
2,2.0,0.011053252965211868,0.14216651022434235
3,3.0,0.009765556082129478,0.11373037099838257
4,4.0,0.01095475535839796,0.0935421958565712
5,5.0,0.008339766412973404,0.10599961131811142
6,6.0,0.004251117818057537,0.10721586644649506
7,7.0,0.00557815283536911,0.10206958651542664
8,8.0,0.00427996926009655,0.1012786254286766
9,9.0,0.0048477258533239365,0.0870514065027237
10,10.0,0.0034225808922201395,0.08163292706012726
11,11.0,0.0028655719943344593,0.08621170371770859
12,12.0,0.0029870583675801754,0.08699647337198257
13,13.0,0.002718552015721798,0.08131114393472672
14,14.0,0.0024345649871975183,0.07316439598798752
15,15.0,0.002261433284729719,0.06640217453241348
16,16.0,0.002102731494233012,0.06220443919301033
17,17.0,0.0019640291575342417,0.06004728004336357
18,18.0,0.0018741885432973504,0.05915204808115959
19,19.0,0.0018312273314222693,0.05893497169017792
20,20.0,0.0018195532029494643,0.05893497169017792
21,21.0,0.0018195532029494643,0.05872363969683647
22,22.0,0.0018056848784908652,0.05790095031261444
23,23.0,0.0017516894731670618,0.05612451583147049
24,24.0,0.0016575237968936563,0.05311409384012222
25,25.0,0.0015774990897625685,0.04863104596734047
26,26.0,0.0015614094445481896,0.04258006811141968
27,27.0,0.0015234403545036912,0.035559240728616714
28,28.0,0.0013696664245799184,0.029997894540429115
29,29.0,0.0012836377136409283,0.03187432885169983
30,30.0,0.0012811407214030623,0.044605985283851624
31,31.0,0.0014183704042807221,0.05031057074666023
32,32.0,0.0017306895460933447,0.05407549813389778
33,33.0,0.0013500378699973226,0.047373201698064804
34,34.0,0.0015908192144706845,0.033301450312137604
35,35.0,0.0010561341186985373,0.033192750066518784
36,36.0,0.001076757675036788,0.03588009253144264
37,37.0,0.0009991887491196394,0.039480697363615036
38,38.0,0.0008570462232455611,0.03931910917162895
39,39.0,0.001124472008086741,0.033870138227939606
40,40.0,0.0009026926709339023,0.028759604319930077
41,41.0,0.0009683841490186751,0.026572033762931824
42,42.0,0.0009403666481375694,0.026569679379463196
43,43.0,0.000847880553919822,0.021405037492513657
44,44.0,0.0007630001637153327,0.023733071982860565
45,45.0,0.0006890666554681957,0.019595833495259285
46,46.0,0.0006727301515638828,0.01871081255376339
47,47.0,0.0006366403540596366,0.019656913354992867
48,48.0,0.0007128207362256944,0.01858515292406082
49,49.0,0.0006652420270256698,0.01860503852367401
50,50.0,0.0006606834358535707,0.01859131082892418
51,51.0,0.0006435744580812752,0.017987467348575592
52,52.0,0.0006278004730120301,0.017484372481703758
53,53.0,0.0006202870863489807,0.01720135100185871
54,54.0,0.0006001893198117614,0.016960887238383293
55,55.0,0.0005856274510733783,0.01673744060099125
56,56.0,0.0005815715994685888,0.01657148264348507
57,57.0,0.0005805784021504223,0.016472026705741882
58,58.0,0.0005793999880552292,0.016424985602498055
59,59.0,0.0005783906672149897,0.01641223579645157
60,60.0,0.0005780202336609364,0.01641223579645157
61,61.0,0.0005780201754532754,0.016397343948483467
62,62.0,0.0005774458404630423,0.016337011009454727
63,63.0,0.0005750522250309587,0.01621471717953682
