,True_lat,True_lon,Predict_lat,Predict_lon,SE
0,15.800000190734863,156.1999969482422,17.286130905151367,156.3153533935547,2.221891609807244
1,15.300000190734863,154.6999969482422,17.120954513549805,155.0859375,3.4648247552695466
2,14.699999809265137,153.40000915527344,15.476719856262207,153.5803985595703,0.6358343685897125
3,14.5,152.10000610351562,14.986525535583496,152.98594665527344,1.021597758023745
4,14.5,150.90000915527344,14.870558738708496,151.76112365722656,0.87883196430721
5,14.40000057220459,150.0,14.884181022644043,150.38427734375,0.3820997855073074
6,14.40000057220459,148.40000915527344,12.750868797302246,145.84446716308594,9.25043048482621
7,14.5,146.90000915527344,12.809707641601562,144.09503173828125,10.724986566696316
8,14.5,145.1999969482422,12.950671195983887,142.38340759277344,10.333595340293869
9,14.5,144.1999969482422,13.047615051269531,140.30734252929688,17.262180464633275
10,14.5,143.1999969482422,13.06497859954834,139.208984375,17.98746777953147
11,14.199999809265137,141.8000030517578,13.079736709594727,138.0951690673828,14.980784264263093
12,13.800000190734863,140.60000610351562,11.336668968200684,132.8853302001953,65.58422500518282
13,13.40000057220459,139.3000030517578,11.033968925476074,131.94712829589844,59.662872928674915
14,13.5,138.1999969482422,10.938610076904297,130.53103637695312,65.37367458212248
15,14.0,137.40000915527344,11.419882774353027,130.72178649902344,51.25566274453104
16,14.800000190734863,136.6999969482422,11.398900985717773,127.8896255493164,89.19011998937731
17,15.40000057220459,136.0,11.394064903259277,123.96961975097656,160.77756951982155
18,16.100000381469727,135.40000915527344,12.676863670349121,125.42870330810547,111.14480524078772
19,16.899999618530273,134.60000610351562,13.082452774047852,122.7130355834961,155.8737320536311
20,17.60000228881836,133.6999969482422,14.712356567382812,122.8820571899414,125.36631842674979
21,18.399999618530273,132.6999969482422,16.18006134033203,123.58928680419922,87.93316528777723
22,19.599998474121094,131.60000610351562,18.069660186767578,126.82989501953125,25.09589502729068
23,20.80000114440918,130.40000915527344,19.94620132446289,129.94830322265625,0.9330123821018788
24,21.700000762939453,129.1999969482422,21.471654891967773,130.46014404296875,1.640112537137611
25,22.700000762939453,128.40000915527344,22.390230178833008,130.1364288330078,3.111111112000799
26,23.80000114440918,127.5999984741211,23.142189025878906,129.34951782226562,3.493534732817352
27,24.899999618530273,127.0,24.435739517211914,133.13682556152344,37.87616541424359
28,25.80000114440918,126.80000305175781,24.74939727783203,136.33407592773438,92.00231408889886
29,26.80000114440918,126.4000015258789,25.149566650390625,136.76736450195312,110.20614909672076
30,27.899999618530273,126.20000457763672,25.603347778320312,137.16441345214844,125.49287164261114
31,29.399999618530273,126.0,27.1602725982666,136.8894500732422,123.59650002293347
32,31.100000381469727,125.9000015258789,28.55226707458496,135.15476989746094,92.1416826146451
33,32.79999923706055,126.80000305175781,30.947559356689453,133.5074462890625,48.42132829205366
34,34.29999923706055,128.10000610351562,32.28683853149414,135.76260375976562,62.768218868004624
35,35.900001525878906,131.0,32.932430267333984,134.62986755371094,21.982417632025317
36,38.400001525878906,136.10000610351562,35.721797943115234,132.99349975585938,16.823156118756742
37,40.0,143.0,38.0099983215332,139.6182861328125,15.396095359828905
38,41.20000076293945,148.3000030517578,39.60039138793945,144.46124267578125,17.29483137675561
39,42.099998474121094,153.5,40.68464660644531,147.4257354736328,38.899910445616115
40,43.0,158.3000030517578,41.54030227661133,151.4737548828125,48.7283815076953
41,43.900001525878906,164.0,42.28165054321289,156.1189422607422,64.73013099261152
