,Epoch,Loss,Val RMSE
0,0.0,0.19048582017421722,0.521697998046875
1,1.0,0.13174080848693848,0.2149505764245987
2,2.0,0.02549842558801174,0.24931032955646515
3,3.0,0.030926764011383057,0.22644276916980743
4,4.0,0.043137695640325546,0.20800602436065674
5,5.0,0.02319706231355667,0.23449397087097168
6,6.0,0.029306426644325256,0.21107511222362518
7,7.0,0.024768507108092308,0.20430780947208405
8,8.0,0.02279655635356903,0.1952279955148697
9,9.0,0.02330634742975235,0.2023649662733078
10,10.0,0.023053480312228203,0.19916661083698273
11,11.0,0.020906468853354454,0.1985354721546173
12,12.0,0.019967742264270782,0.201996311545372
13,13.0,0.01903536543250084,0.20412476360797882
14,14.0,0.018328918144106865,0.20337535440921783
15,15.0,0.01794259250164032,0.2006463259458542
16,16.0,0.017485983669757843,0.19815891981124878
17,17.0,0.01706688478589058,0.19670701026916504
18,18.0,0.01680249162018299,0.19607439637184143
19,19.0,0.016678843647241592,0.195913165807724
20,20.0,0.016645781695842743,0.195913165807724
21,21.0,0.016645781695842743,0.19573822617530823
22,22.0,0.016607671976089478,0.19504566490650177
23,23.0,0.016454018652439117,0.19362981617450714
24,24.0,0.0161362923681736,0.19154205918312073
25,25.0,0.015663722530007362,0.18902015686035156
26,26.0,0.015050678513944149,0.18694742023944855
27,27.0,0.01435705367475748,0.1861215978860855
28,28.0,0.013709557242691517,0.18204079568386078
29,29.0,0.012434536591172218,0.17574121057987213
30,30.0,0.011557921767234802,0.17810344696044922
31,31.0,0.01095767691731453,0.17318612337112427
32,32.0,0.011187709867954254,0.18189503252506256
33,33.0,0.012383813969790936,0.18674616515636444
34,34.0,0.012781702913343906,0.16109776496887207
35,35.0,0.014471265487372875,0.14822962880134583
36,36.0,0.011229689233005047,0.12891575694084167
37,37.0,0.008678480982780457,0.12912483513355255
38,38.0,0.010152678936719894,0.11447674036026001
39,39.0,0.008155745454132557,0.11746154725551605
40,40.0,0.006581791676580906,0.11049049347639084
41,41.0,0.0074586160480976105,0.11302952468395233
42,42.0,0.006061302963644266,0.11015152186155319
43,43.0,0.005662098526954651,0.10051656514406204
44,44.0,0.006230351515114307,0.09639652818441391
45,45.0,0.005074753426015377,0.09573077410459518
46,46.0,0.004873430356383324,0.08329886198043823
47,47.0,0.004040868021547794,0.08072404563426971
48,48.0,0.004061677493155003,0.07889319956302643
49,49.0,0.0037946896627545357,0.07595720142126083
50,50.0,0.0036963114980608225,0.07285381853580475
51,51.0,0.0032833851873874664,0.07000566273927689
52,52.0,0.003114153165370226,0.0635787695646286
53,53.0,0.0029301641043275595,0.0588974803686142
54,54.0,0.002745813922956586,0.05632476136088371
55,55.0,0.0026366461534053087,0.05373401194810867
56,56.0,0.0025523346848785877,0.05147557333111763
57,57.0,0.002483231946825981,0.050106026232242584
58,58.0,0.002439922420307994,0.04949955269694328
59,59.0,0.0024199411273002625,0.0493457056581974
60,60.0,0.0024147091899067163,0.0493457056581974
61,61.0,0.0024147089570760727,0.04918139800429344
62,62.0,0.0024088446516543627,0.04853823781013489
