,Epoch,Loss,Val RMSE
0,0.0,0.2273387908935547,0.445383757352829
1,1.0,0.09000996500253677,0.25642281770706177
2,2.0,0.14181992411613464,0.2763094902038574
3,3.0,0.03558824583888054,0.23998144268989563
4,4.0,0.12331794947385788,0.535240888595581
5,5.0,0.20328612625598907,0.2074027806520462
6,6.0,0.03330395743250847,0.7629206776618958
7,7.0,0.33176174759864807,0.20827002823352814
8,8.0,0.028103312477469444,0.32138359546661377
9,9.0,0.0692528784275055,0.36585524678230286
10,10.0,0.08773522824048996,0.3683614134788513
11,11.0,0.08544377237558365,0.3539236783981323
12,12.0,0.07492322474718094,0.3324684500694275
13,13.0,0.06256300956010818,0.3093973696231842
14,14.0,0.05136201158165932,0.28824812173843384
15,15.0,0.042656488716602325,0.2713114619255066
16,16.0,0.03670179098844528,0.2594744563102722
17,17.0,0.03307802602648735,0.2524527609348297
18,18.0,0.031145870685577393,0.24920561909675598
19,19.0,0.030309464782476425,0.24836328625679016
20,20.0,0.03009876050055027,0.24836328625679016
21,21.0,0.03009876050055027,0.24746651947498322
22,22.0,0.029878024011850357,0.24383996427059174
23,23.0,0.02901117131114006,0.23587797582149506
24,24.0,0.027249494567513466,0.2230953872203827
25,25.0,0.02488730102777481,0.20834475755691528
26,26.0,0.02331678569316864,0.20124313235282898
27,27.0,0.025274893268942833,0.2142670750617981
28,28.0,0.03277570381760597,0.23974387347698212
29,29.0,0.040712106972932816,0.24962517619132996
30,30.0,0.03856655955314636,0.23705585300922394
31,31.0,0.0293558482080698,0.22297215461730957
32,32.0,0.025666823610663414,0.21947583556175232
33,33.0,0.029051272198557854,0.22049559652805328
34,34.0,0.03307114914059639,0.21953023970127106
35,35.0,0.03316936641931534,0.21662037074565887
36,36.0,0.029149523004889488,0.21483534574508667
37,37.0,0.023939264938235283,0.213713601231575
38,38.0,0.02106250822544098,0.20968669652938843
39,39.0,0.022060053423047066,0.20242321491241455
40,40.0,0.02397574670612812,0.20277047157287598
41,41.0,0.022618526592850685,0.21598105132579803
42,42.0,0.019130418077111244,0.2292526662349701
43,43.0,0.016900720074772835,0.232504740357399
44,44.0,0.016512639820575714,0.22583332657814026
45,45.0,0.016214260831475258,0.21514475345611572
46,46.0,0.014731144532561302,0.2073349803686142
47,47.0,0.012632057070732117,0.20443777740001678
48,48.0,0.01138464268296957,0.20323900878429413
49,49.0,0.01134338229894638,0.2010943740606308
50,50.0,0.011582023464143276,0.19798396527767181
51,51.0,0.011465934105217457,0.19532938301563263
52,52.0,0.011148395948112011,0.19400815665721893
53,53.0,0.010873601771891117,0.193879634141922
54,54.0,0.010666919872164726,0.19433492422103882
55,55.0,0.010480280965566635,0.1948729306459427
56,56.0,0.010311349295079708,0.19526247680187225
57,57.0,0.01018011849373579,0.19546933472156525
58,58.0,0.010096119716763496,0.195546492934227
59,59.0,0.010054848156869411,0.19556117057800293
60,60.0,0.010043513961136341,0.19556117057800293
61,61.0,0.010043513961136341,0.19556660950183868
62,62.0,0.010030255652964115,0.19557486474514008
63,63.0,0.009976370260119438,0.19558042287826538
64,64.0,0.009864809922873974,0.19560307264328003
65,65.0,0.009711291640996933,0.19571296870708466
66,66.0,0.009576101787388325,0.19601546227931976
67,67.0,0.009533687494695187,0.19654662907123566
68,68.0,0.009607357904314995,0.19715268909931183
69,69.0,0.00974564254283905,0.1974124312400818
70,70.0,0.00987602211534977,0.19673021137714386
71,71.0,0.009954029694199562,0.194696307182312
72,72.0,0.009945737197995186,0.19141873717308044
73,73.0,0.00981275737285614,0.1876038759946823
74,74.0,0.00956527516245842,0.1841093748807907
75,75.0,0.00929765123873949,0.18107318878173828
76,76.0,0.00903658103197813,0.17810525000095367
77,77.0,0.008641272783279419,0.17473919689655304
78,78.0,0.008096229285001755,0.17118513584136963
79,79.0,0.007705247960984707,0.16713185608386993
80,80.0,0.007480693515390158,0.16180646419525146
81,81.0,0.007143295835703611,0.15481765568256378
82,82.0,0.00670767854899168,0.14653541147708893
83,83.0,0.006214732304215431,0.13772359490394592
84,84.0,0.005709500517696142,0.12838266789913177
85,85.0,0.005264895968139172,0.11793597787618637
86,86.0,0.0047471607103943825,0.10625660419464111
87,87.0,0.004154410678893328,0.09425067901611328
88,88.0,0.003645210759714246,0.08377741277217865
89,89.0,0.003266399959102273,0.07664776593446732
90,90.0,0.0029877074994146824,0.07286620140075684
91,91.0,0.0027985088527202606,0.07113835215568542
92,92.0,0.002681003650650382,0.07006851583719254
93,93.0,0.002590965246781707,0.06891065090894699
94,94.0,0.0025053704157471657,0.06761693954467773
95,95.0,0.002430928638204932,0.06640368700027466
96,96.0,0.0023760818876326084,0.06545930355787277
97,97.0,0.0023406436666846275,0.06484972685575485
98,98.0,0.00232038670219481,0.06454921513795853
99,99.0,0.002311011776328087,0.06446734815835953
100,100.0,0.0023085330612957478,0.06446734815835953
101,101.0,0.0023085330612957478,0.06437458097934723
102,102.0,0.0023057893849909306,0.06399058550596237
103,103.0,0.0022945774253457785,0.06312274932861328
104,104.0,0.0022696759551763535,0.061640750616788864
105,105.0,0.002227886812761426,0.05954493209719658
106,106.0,0.0021692351438105106,0.05700983107089996
107,107.0,0.00209680013358593,0.05435200408101082
108,108.0,0.002015717327594757,0.05199117213487625
109,109.0,0.0019341829465702176,0.050348639488220215
110,110.0,0.0018634722800925374,0.049585096538066864
111,111.0,0.001809680717997253,0.049728184938430786
112,112.0,0.0017790751298889518,0.051138944923877716
113,113.0,0.0017887112917378545,0.053724173456430435
114,114.0,0.0018296197522431612,0.05679307505488396
115,115.0,0.0018692275043576956,0.05925489217042923
116,116.0,0.0018952281679958105,0.06003767251968384
117,117.0,0.0019049374386668205,0.05878821760416031
118,118.0,0.0018775142962113023,0.05641639605164528
119,119.0,0.001801726990379393,0.05334020406007767
120,120.0,0.0016860152827575803,0.04925151169300079
121,121.0,0.0015723835676908493,0.04584992676973343
122,122.0,0.0014803336234763265,0.04401880502700806
123,123.0,0.001406076131388545,0.04344575107097626
124,124.0,0.0013566585257649422,0.043947938829660416
125,125.0,0.0013246204471215606,0.04385308176279068
126,126.0,0.001295048976317048,0.04345592483878136
127,127.0,0.001267699059098959,0.04349125921726227
128,128.0,0.001243912149220705,0.043488964438438416
129,129.0,0.0012280584778636694,0.04293236508965492
130,130.0,0.0012123110936954618,0.0421941839158535
131,131.0,0.00119609828107059,0.041602589190006256
132,132.0,0.0011800749925896525,0.041180890053510666
133,133.0,0.0011654780246317387,0.04083606228232384
134,134.0,0.0011534367222338915,0.04051237553358078
135,135.0,0.0011438854271546006,0.040227651596069336
136,136.0,0.0011367006227374077,0.04001392796635628
137,137.0,0.001131758326664567,0.03988051787018776
138,138.0,0.0011287892702966928,0.039816755801439285
139,139.0,0.0011273885611444712,0.03979989141225815
140,140.0,0.0011270192917436361,0.03979989141225815
141,141.0,0.0011270192917436361,0.03978158161044121
142,142.0,0.0011266181245446205,0.03970673680305481
143,143.0,0.0011249815579503775,0.03953888267278671
144,144.0,0.001121320528909564,0.03925227373838425
145,145.0,0.0011150689097121358,0.03884289041161537
146,146.0,0.0011060351971536875,0.03832860663533211
147,147.0,0.0010943794623017311,0.03774240240454674
148,148.0,0.001080624759197235,0.03711101412773132
149,149.0,0.001065972726792097,0.03643333911895752
150,150.0,0.0010520648211240768,0.03572249040007591
151,151.0,0.0010400606552138925,0.0351606048643589
152,152.0,0.001031837658956647,0.03484368696808815
153,153.0,0.0010263863950967789,0.03456601873040199
154,154.0,0.0010197455994784832,0.03413044288754463
155,155.0,0.0010095549514517188,0.0335095189511776
156,156.0,0.0009941501775756478,0.03266483172774315
157,157.0,0.0009719094377942383,0.03159121051430702
158,158.0,0.0009462495800107718,0.030596910044550896
159,159.0,0.0009228927083313465,0.029733117669820786
160,160.0,0.0009042685851454735,0.029224123805761337
161,161.0,0.0008936520898714662,0.029567092657089233
162,162.0,0.0008921442786231637,0.03007003478705883
163,163.0,0.0009069896186701953,0.03298007324337959
164,164.0,0.000966168474406004,0.036220647394657135
165,165.0,0.0010677695972844958,0.03535023331642151
166,166.0,0.0010219428222626448,0.029680924490094185
167,167.0,0.0008719626348465681,0.03237196430563927
168,168.0,0.0009411928476765752,0.031217439100146294
169,169.0,0.0008969180635176599,0.030329404398798943
170,170.0,0.0008834877517074347,0.029767252504825592
171,171.0,0.0008747074170969427,0.030206719413399696
172,172.0,0.0008773465524427593,0.029081489890813828
173,173.0,0.0008493822533637285,0.02966822311282158
174,174.0,0.0008648799266666174,0.0292939655482769
175,175.0,0.0008578506531193852,0.02870550937950611
176,176.0,0.0008463176200166345,0.028589967638254166
177,177.0,0.0008445152780041099,0.028646321967244148
178,178.0,0.000845579314045608,0.028679432347416878
179,179.0,0.0008459593518637121,0.028684884309768677
180,180.0,0.0008459413074888289,0.028684884309768677
181,181.0,0.0008459411910735071,0.02868388220667839
182,182.0,0.0008457062649540603,0.028675034642219543
183,183.0,0.000844579772092402,0.028688056394457817
184,184.0,0.0008429375593550503,0.028847122564911842
185,185.0,0.000844199734274298,0.02912811003625393
186,186.0,0.000849274278152734,0.02896115556359291
